GateV,DrainV,VssV,BodyV,VddV,DrainI,GateI,VssI,BodyI,VddI,TempK,GNDV
0.44,0.68,0,-0.4,0.8,0.00065836,-8.570000000000001e-12,-0.00065688,-1.1763e-09,-4.2000000000000003e-13,8.5,0
0.46,0.68,0,-0.4,0.8,0.00097628,9.35e-12,-0.0009738,-6.5724e-10,-3.000000000000001e-13,8.5,0
0.48,0.68,0,-0.4,0.8,0.0013022,-1.41e-12,-0.0013092,-1.1699e-09,2.3000000000000003e-12,8.5,0
0.5,0.68,0,-0.4,0.8,0.0016792,-2.03e-12,-0.001691,-1.832e-09,1.96e-12,8.5,0
0.52,0.68,0,-0.4,0.8,0.0021896,1.504e-11,-0.0021912,-2.4343e-09,-5.6e-13,8.5,0
0.54,0.68,0,-0.4,0.8,0.0034946,4.1170000000000005e-11,-0.003493,-8.5293e-10,-6.200000000000001e-13,8.5,0
0.56,0.68,0,-0.4,0.8,0.0039528,5.7480000000000005e-11,-0.0039512,-9.7922e-10,9e-14,8.5,0
0.58,0.68,0,-0.4,0.8,0.0044418,7.909e-11,-0.0044354,-1.1772e-09,1.5200000000000002e-12,8.5,0
0.6,0.68,0,-0.4,0.8,0.004978,9.105e-11,-0.0049924,-1.5306e-09,-1.96e-12,8.5,0
0.62,0.68,0,-0.4,0.8,0.005561,1.2527e-10,-0.0055448,-2.0683e-09,-5.460000000000001e-12,8.5,0
0.64,0.68,0,-0.4,0.8,0.0061982,1.5699000000000002e-10,-0.0061452,-2.8607e-09,-3.5900000000000007e-12,8.5,0
0.66,0.68,0,-0.4,0.8,0.0068894,1.7371e-10,-0.0068386,-3.9208e-09,-1.18e-12,8.5,0
0.68,0.68,0,-0.4,0.8,0.007609,1.9411e-10,-0.0076196,-5.102e-09,6.180000000000001e-12,8.5,0
0.7,0.68,0,-0.4,0.8,0.008441,2.319e-10,-0.0084642,-6.5073e-09,4.750000000000001e-12,8.5,0
0.72,0.68,0,-0.4,0.8,0.009328,2.7353000000000004e-10,-0.0093476,-7.6286e-09,-3.600000000000001e-13,8.5,0
0.74,0.68,0,-0.4,0.8,0.0103554,3.1196000000000003e-10,-0.0103542,-8.1441e-09,2.31e-12,8.5,0
0.76,0.68,0,-0.4,0.8,0.011397,3.3137e-10,-0.0113966,-8.3249e-09,2.34e-12,8.5,0
0.78,0.68,0,-0.4,0.8,0.012518,3.8004e-10,-0.012506,-7.9524e-09,-8.15e-12,8.5,0
0.8,0.68,0,-0.4,0.8,0.013792,4.223e-10,-0.013622,-6.8748e-09,-5.95e-12,8.5,0
0.0,0.7,0,-0.4,0.8,5.901000000000001e-10,-2.781e-11,2.13e-12,-5.576800000000001e-10,2.1000000000000001e-13,8.5,0
0.02,0.7,0,-0.4,0.8,5.857500000000001e-10,-2.9230000000000005e-11,-8.33e-12,-5.5589e-10,-1.3e-13,8.5,0
0.04,0.7,0,-0.4,0.8,5.7496e-10,-2.1680000000000003e-11,-3.9900000000000006e-12,-5.5695e-10,-8.500000000000002e-13,8.5,0
0.06,0.7,0,-0.4,0.8,5.7164e-10,-1.5540000000000002e-11,-2.8900000000000004e-12,-5.453000000000001e-10,-5.500000000000001e-13,8.5,0
0.08,0.7,0,-0.4,0.8,5.58e-10,-6.800000000000001e-12,5.2600000000000014e-12,-5.4569e-10,-1.0500000000000002e-12,8.5,0
0.1,0.7,0,-0.4,0.8,5.611500000000001e-10,-7.75e-12,4.600000000000002e-13,-5.408300000000001e-10,-1.17e-12,8.5,0
0.12,0.7,0,-0.4,0.8,5.584400000000001e-10,-4.79e-12,5.48e-12,-5.3734e-10,-5.4e-13,8.5,0
0.14,0.7,0,-0.4,0.8,5.634e-10,-1.048e-11,-8.46e-12,-5.371900000000001e-10,-3.1000000000000004e-13,8.5,0
0.16,0.7,0,-0.4,0.8,6.0262e-10,-5.050000000000001e-12,-5.784e-11,-5.343e-10,-5e-14,8.5,0
0.18,0.7,0,-0.4,0.8,8.4663e-10,-6.7e-12,-3.1298000000000004e-10,-5.282100000000001e-10,-5.7e-13,8.5,0
0.2,0.7,0,-0.4,0.8,2.1147e-09,-6.270000000000001e-12,-1.5751e-09,-5.2964e-10,6.400000000000001e-13,8.5,0
0.22,0.7,0,-0.4,0.8,8.301e-09,-2.784e-11,-7.7649e-09,-5.270500000000001e-10,1.22e-12,8.5,0
0.24,0.7,0,-0.4,0.8,3.846999999999999e-08,-5.060000000000001e-12,-3.68248e-08,-5.213500000000001e-10,5.300000000000002e-13,8.5,0
0.26,0.7,0,-0.4,0.8,1.7112e-07,1.21e-12,-1.7018e-07,-5.1798e-10,-4.2000000000000003e-13,8.5,0
0.28,0.7,0,-0.4,0.8,7.2982e-07,-5.03e-12,-7.3004e-07,-5.179e-10,1.8000000000000004e-13,8.5,0
0.3,0.7,0,-0.4,0.8,2.5779000000000003e-06,7.63e-12,-2.5704000000000004e-06,-5.1364e-10,-5e-13,8.5,0
0.32,0.7,0,-0.4,0.8,7.658500000000001e-06,1.316e-11,-7.644500000000001e-06,-5.123600000000001e-10,-1.0500000000000002e-12,8.5,0
0.34,0.7,0,-0.4,0.8,2.0012e-05,1.7690000000000002e-11,-1.9826e-05,-5.068e-10,1.14e-12,8.5,0
0.36,0.7,0,-0.4,0.8,4.7914e-05,-3.9300000000000004e-12,-4.7586e-05,-5.0689e-10,5e-14,8.5,0
0.38,0.7,0,-0.4,0.8,0.000102626,1.4310000000000002e-11,-0.00010245,-5.011500000000001e-10,-6.3e-13,8.5,0
0.4,0.7,0,-0.4,0.8,0.00039976,-2.235e-11,-0.0003999,-1.1762e-09,5.4e-13,8.5,0
0.42,0.7,0,-0.4,0.8,0.00050022,-3.109e-11,-0.0005001,-1.3864e-09,1.31e-12,8.5,0
0.44,0.7,0,-0.4,0.8,0.0006904,-2.773e-11,-0.00069534,-1.4327e-09,1.46e-12,8.5,0
0.46,0.7,0,-0.4,0.8,0.0010194,2.06e-12,-0.00101932,-8.3697e-10,2.21e-12,8.5,0
0.48,0.7,0,-0.4,0.8,0.0013274,-8.21e-12,-0.0013354,-1.8295e-09,-8.300000000000001e-13,8.5,0
0.5,0.7,0,-0.4,0.8,0.0017208,1.12e-12,-0.0017198,-3.0404e-09,0.0,8.5,0
0.52,0.7,0,-0.4,0.8,0.0022242,6.76e-12,-0.0022252,-4.1244e-09,2.5e-13,8.5,0
0.54,0.7,0,-0.4,0.8,0.0035792,3.562e-11,-0.0035756,-1.0224e-09,-1.2400000000000002e-12,8.5,0
0.56,0.7,0,-0.4,0.8,0.004044,6.225e-11,-0.004034,-1.2158e-09,-1.1000000000000002e-12,8.5,0
0.58,0.7,0,-0.4,0.8,0.0045264,7e-11,-0.004517,-1.5288e-09,1.73e-12,8.5,0
0.6,0.7,0,-0.4,0.8,0.0050318,7.675e-11,-0.005043,-2.055e-09,4.93e-12,8.5,0
0.62,0.7,0,-0.4,0.8,0.005587,1.0814e-10,-0.0056104,-2.9314e-09,3.67e-12,8.5,0
0.64,0.7,0,-0.4,0.8,0.0062126,1.4608e-10,-0.006236,-4.3094e-09,-2.2200000000000002e-12,8.5,0
0.66,0.7,0,-0.4,0.8,0.0069004,1.99e-10,-0.0068868,-6.1811e-09,-3.35e-12,8.5,0
0.68,0.7,0,-0.4,0.8,0.0076458,2.2423e-10,-0.0076194,-8.34e-09,-2.85e-12,8.5,0
0.7,0.7,0,-0.4,0.8,0.0084278,2.5377000000000004e-10,-0.0084226,-1.07375e-08,1.26e-12,8.5,0
0.72,0.7,0,-0.4,0.8,0.009335,2.9783000000000005e-10,-0.0093348,-1.29352e-08,-5.9e-13,8.5,0
0.74,0.7,0,-0.4,0.8,0.010326,3.4375000000000003e-10,-0.0102666,-1.4541e-08,-3.92e-12,8.5,0
0.76,0.7,0,-0.4,0.8,0.0113646,3.7489e-10,-0.0113404,-1.5094999999999997e-08,4.910000000000001e-12,8.5,0
0.78,0.7,0,-0.4,0.8,0.012448,4.1035e-10,-0.012448,-1.44724e-08,1.147e-11,8.5,0
0.8,0.7,0,-0.4,0.8,0.01356,4.3039000000000005e-10,-0.013694,-1.2881399999999998e-08,9.790000000000003e-12,8.5,0
0.0,0.72,0,-0.4,0.8,6.463400000000001e-10,-2.8650000000000003e-11,2.19e-12,-6.0704e-10,-7.800000000000002e-13,8.5,0
0.02,0.72,0,-0.4,0.8,6.3721e-10,-2.522e-11,-2.82e-12,-6.042900000000001e-10,-9.3e-13,8.5,0
0.04,0.72,0,-0.4,0.8,6.3303e-10,-1.926e-11,-1.37e-12,-5.9353e-10,-1.3400000000000003e-12,8.5,0
0.06,0.72,0,-0.4,0.8,6.2182e-10,-1.181e-11,-2.34e-12,-5.9541e-10,-1.09e-12,8.5,0
0.08,0.72,0,-0.4,0.8,6.177500000000001e-10,-1.499e-11,6.0600000000000004e-12,-5.9136e-10,-7.400000000000001e-13,8.5,0
0.1,0.72,0,-0.4,0.8,6.112800000000001e-10,-1.022e-11,3.46e-12,-5.916900000000001e-10,-5e-14,8.5,0
0.12,0.72,0,-0.4,0.8,6.1214e-10,-1.595e-11,-1.45e-12,-5.8424e-10,-5.300000000000002e-13,8.5,0
0.14,0.72,0,-0.4,0.8,6.0803e-10,-8.270000000000003e-12,-1.129e-11,-5.8262e-10,-1.5000000000000004e-13,8.5,0
0.16,0.72,0,-0.4,0.8,6.5905e-10,-8.590000000000001e-12,-7.094e-11,-5.8196e-10,-5.6e-13,8.5,0
0.18,0.72,0,-0.4,0.8,9.5223e-10,1.31e-12,-3.6239e-10,-5.8307e-10,-6.200000000000001e-13,8.5,0
0.2,0.72,0,-0.4,0.8,2.4146e-09,-8.97e-12,-1.8312e-09,-5.7244e-10,1.3500000000000001e-12,8.5,0
0.22,0.72,0,-0.4,0.8,9.4816e-09,-2.244e-11,-8.8976e-09,-5.768300000000001e-10,1.3300000000000002e-12,8.5,0
0.24,0.72,0,-0.4,0.8,4.35182e-08,-7.12e-12,-4.200159999999999e-08,-5.7068e-10,6.000000000000001e-14,8.5,0
0.26,0.72,0,-0.4,0.8,1.9464e-07,3.5000000000000004e-12,-1.9288e-07,-5.6459e-10,2.900000000000001e-13,8.5,0
0.28,0.72,0,-0.4,0.8,8.1216e-07,-1.138e-11,-8.1856e-07,-5.602000000000001e-10,3.2000000000000005e-13,8.5,0
0.3,0.72,0,-0.4,0.8,2.8564000000000003e-06,6.6800000000000014e-12,-2.8315000000000003e-06,-5.582e-10,-5.7e-13,8.5,0
0.32,0.72,0,-0.4,0.8,8.379500000000002e-06,9.26e-12,-8.4097e-06,-5.534500000000001e-10,-1.21e-12,8.5,0
0.34,0.72,0,-0.4,0.8,2.158e-05,7.26e-12,-2.165e-05,-5.520600000000001e-10,1.13e-12,8.5,0
0.36,0.72,0,-0.4,0.8,5.1786e-05,-3.28e-12,-5.1164e-05,-5.542800000000001e-10,2.2000000000000002e-13,8.5,0
0.38,0.72,0,-0.4,0.8,0.000109272,3.56e-12,-0.00010934,-5.4499e-10,-2.300000000000001e-13,8.5,0
0.4,0.72,0,-0.4,0.8,0.00041766,-2.078e-11,-0.00041818,-1.377e-09,-1.4e-13,8.5,0
0.42,0.72,0,-0.4,0.8,0.00052212,-1.132e-11,-0.0005214,-1.7213e-09,-1.03e-12,8.5,0
0.44,0.72,0,-0.4,0.8,0.0006384,2.042e-11,-0.00063814,-5.3048e-10,-1.3400000000000003e-12,8.5,0
0.46,0.72,0,-0.4,0.8,0.00105802,8.400000000000001e-12,-0.00105392,-1.1201e-09,1.69e-12,8.5,0
0.48,0.72,0,-0.4,0.8,0.0013754,8.06e-12,-0.001376,-2.7386e-09,-9.4e-13,8.5,0
0.5,0.72,0,-0.4,0.8,0.0017646,7.49e-12,-0.001762,-4.8103e-09,-2.8e-13,8.5,0
0.52,0.72,0,-0.4,0.8,0.0022714,2.0500000000000004e-12,-0.0022738,-6.7877e-09,4.7e-13,8.5,0
0.54,0.72,0,-0.4,0.8,0.0036682,3.0240000000000004e-11,-0.0036654,-1.2395e-09,-6.400000000000001e-13,8.5,0
0.56,0.72,0,-0.4,0.8,0.0041344,5.4760000000000007e-11,-0.004125,-1.5446e-09,-3.1900000000000003e-12,8.5,0
0.58,0.72,0,-0.4,0.8,0.0046214,7.899e-11,-0.0045996,-2.043e-09,-6.8e-13,8.5,0
0.6,0.72,0,-0.4,0.8,0.0051322,8.762e-11,-0.0051224,-2.8674e-09,3.8800000000000004e-12,8.5,0
0.62,0.72,0,-0.4,0.8,0.0056732,1.0114e-10,-0.0056964,-4.2501e-09,6.270000000000001e-12,8.5,0
0.64,0.72,0,-0.4,0.8,0.0062882,1.4054e-10,-0.0063192,-6.3475e-09,4.53e-12,8.5,0
0.66,0.72,0,-0.4,0.8,0.0068974,1.8587000000000003e-10,-0.0069636,-9.2984e-09,-1.7000000000000002e-12,8.5,0
0.68,0.72,0,-0.4,0.8,0.0076946,2.3083e-10,-0.0076692,-1.2952199999999998e-08,-1.09e-12,8.5,0
0.7,0.72,0,-0.4,0.8,0.008496,2.7042000000000003e-10,-0.008491,-1.69148e-08,7.3e-13,8.5,0
0.72,0.72,0,-0.4,0.8,0.0093674,3.0473000000000004e-10,-0.0093676,-2.0711199999999997e-08,3.600000000000001e-13,8.5,0
0.74,0.72,0,-0.4,0.8,0.0103372,3.5715e-10,-0.0102848,-2.38724e-08,-2.9600000000000007e-12,8.5,0
0.76,0.72,0,-0.4,0.8,0.0113714,3.9728000000000005e-10,-0.0113188,-2.54982e-08,1.8400000000000002e-12,8.5,0
0.78,0.72,0,-0.4,0.8,0.012348,4.1077e-10,-0.012442,-2.4559399999999997e-08,1.4760000000000003e-11,8.5,0
0.8,0.72,0,-0.4,0.8,0.013538,4.5906e-10,-0.013634,-2.26524e-08,1.007e-11,8.5,0
0.0,0.74,0,-0.4,0.8,7.033300000000001e-10,-2.817e-11,-8.41e-12,-6.676400000000001e-10,-7.200000000000002e-13,8.5,0
0.02,0.74,0,-0.4,0.8,6.960500000000001e-10,-2.26e-11,1.315e-11,-6.6226e-10,3.0000000000000005e-14,8.5,0
0.04,0.74,0,-0.4,0.8,6.863700000000001e-10,-2.8730000000000004e-11,4.910000000000001e-12,-6.5975e-10,4.3000000000000004e-13,8.5,0
0.06,0.74,0,-0.4,0.8,6.812100000000001e-10,-2.5e-11,6.130000000000001e-12,-6.551900000000001e-10,4.0000000000000006e-14,8.5,0
0.08,0.74,0,-0.4,0.8,6.7665e-10,-2.8380000000000003e-11,3.2400000000000007e-12,-6.5165e-10,4.600000000000002e-13,8.5,0
0.1,0.74,0,-0.4,0.8,6.688700000000001e-10,-2.071e-11,-1e-13,-6.4707e-10,4.2000000000000003e-13,8.5,0
0.12,0.74,0,-0.4,0.8,6.5952e-10,-1.9440000000000003e-11,1.59e-12,-6.359e-10,-5.500000000000001e-13,8.5,0
0.14,0.74,0,-0.4,0.8,6.6938e-10,-9.06e-12,-9.03e-12,-6.397700000000001e-10,-1.7e-13,8.5,0
0.16,0.74,0,-0.4,0.8,7.2865e-10,-1.1960000000000002e-11,-6.519000000000001e-11,-6.303200000000001e-10,-2.5e-13,8.5,0
0.18,0.74,0,-0.4,0.8,1.05569e-09,-1.457e-11,-4.0264e-10,-6.263200000000001e-10,7.800000000000002e-13,8.5,0
0.2,0.74,0,-0.4,0.8,2.723e-09,-6.430000000000001e-12,-2.0948e-09,-6.2805e-10,-8.7e-13,8.5,0
0.22,0.74,0,-0.4,0.8,1.08019e-08,-3.3400000000000007e-12,-1.01655e-08,-6.210800000000001e-10,-6.200000000000001e-13,8.5,0
0.24,0.74,0,-0.4,0.8,4.88244e-08,-1.152e-11,-4.82584e-08,-6.234300000000001e-10,8.000000000000001e-14,8.5,0
0.26,0.74,0,-0.4,0.8,2.2366e-07,-4.13e-12,-2.2162e-07,-6.117100000000001e-10,-2.7e-13,8.5,0
0.28,0.74,0,-0.4,0.8,9.166e-07,5.500000000000001e-13,-9.1852e-07,-6.1748e-10,1.7e-13,8.5,0
0.3,0.74,0,-0.4,0.8,3.1199000000000004e-06,-1.5890000000000003e-11,-3.1475000000000004e-06,-6.0925e-10,7.800000000000002e-13,8.5,0
0.32,0.74,0,-0.4,0.8,9.1858e-06,-1.75e-11,-9.184200000000001e-06,-6.0487e-10,8.2e-13,8.5,0
0.34,0.74,0,-0.4,0.8,2.3604e-05,-1.4090000000000002e-11,-2.3612e-05,-6.001e-10,-6.000000000000001e-14,8.5,0
0.36,0.74,0,-0.4,0.8,5.4772e-05,-3.840000000000001e-12,-5.4726e-05,-6.027100000000001e-10,2.6e-13,8.5,0
0.38,0.74,0,-0.4,0.8,0.00035312,-3.956e-11,-0.00035128,-1.3435e-09,-6.3e-13,8.5,0
0.4,0.74,0,-0.4,0.8,0.00043644,-4.09e-11,-0.00043782,-1.6563e-09,-2.900000000000001e-13,8.5,0
0.42,0.74,0,-0.4,0.8,0.00054368,-3.905e-11,-0.00054444,-2.2112e-09,6.900000000000001e-13,8.5,0
0.44,0.74,0,-0.4,0.8,0.0006643,-5.99e-12,-0.00066484,-5.847400000000001e-10,7e-14,8.5,0
0.46,0.74,0,-0.4,0.8,0.0010912,-1.5e-12,-0.00109088,-1.7204e-09,3.2000000000000005e-13,8.5,0
0.48,0.74,0,-0.4,0.8,0.0013988,-1.261e-11,-0.0014004,-4.3932e-09,-1e-13,8.5,0
0.5,0.74,0,-0.4,0.8,0.0017862,9.5e-13,-0.0017864,-7.6394e-09,-8.600000000000001e-13,8.5,0
0.52,0.74,0,-0.4,0.8,0.0022962,1.1450000000000001e-11,-0.0022836,-1.07865e-08,2.8e-13,8.5,0
0.54,0.74,0,-0.4,0.8,0.0037364,2.409e-11,-0.0037358,-1.505e-09,4.700000000000001e-12,8.5,0
0.56,0.74,0,-0.4,0.8,0.0041814,3.2360000000000005e-11,-0.0042074,-1.9332e-09,6.750000000000001e-12,8.5,0
0.58,0.74,0,-0.4,0.8,0.0046574,5.520000000000001e-11,-0.0047074,-2.6735e-09,7.900000000000001e-13,8.5,0
0.6,0.74,0,-0.4,0.8,0.00518,1.0096e-10,-0.0052,-3.9653e-09,-6.540000000000001e-12,8.5,0
0.62,0.74,0,-0.4,0.8,0.0057836,1.3131e-10,-0.0057304,-5.9623e-09,-1.1460000000000002e-11,8.5,0
0.64,0.74,0,-0.4,0.8,0.0063526,1.6266e-10,-0.0062922,-8.6045e-09,-1.7200000000000001e-12,8.5,0
0.66,0.74,0,-0.4,0.8,0.0069722,1.8752e-10,-0.006976,-1.31824e-08,-2.77e-12,8.5,0
0.68,0.74,0,-0.4,0.8,0.0077028,2.2742000000000003e-10,-0.0076958,-1.8584199999999997e-08,7.3e-13,8.5,0
0.7,0.74,0,-0.4,0.8,0.0084646,2.7204e-10,-0.0084746,-2.4682e-08,4.07e-12,8.5,0
0.72,0.74,0,-0.4,0.8,0.0093086,3.1354000000000004e-10,-0.0093066,-3.0776799999999994e-08,-5.44e-12,8.5,0
0.74,0.74,0,-0.4,0.8,0.0102786,3.7619e-10,-0.0101902,-3.68346e-08,-8.300000000000001e-12,8.5,0
0.76,0.74,0,-0.4,0.8,0.0113008,4.2427e-10,-0.0111544,-4.05722e-08,3.840000000000001e-12,8.5,0
0.78,0.74,0,-0.4,0.8,0.012226,4.3715e-10,-0.012332,-3.9912399999999995e-08,2.023e-11,8.5,0
0.8,0.74,0,-0.4,0.8,0.013292,4.8685e-10,-0.013472,-3.9668599999999994e-08,7.17e-12,8.5,0
0.0,0.76,0,-0.4,0.8,7.9195e-10,-2.844e-11,-7.6e-12,-7.456600000000001e-10,-5.1e-13,8.5,0
0.02,0.76,0,-0.4,0.8,7.8712e-10,-2.8670000000000003e-11,1.036e-11,-7.3912e-10,3.0000000000000005e-14,8.5,0
0.04,0.76,0,-0.4,0.8,7.6903e-10,-3.3770000000000003e-11,4.440000000000001e-12,-7.4245e-10,-1.4e-13,8.5,0
0.06,0.76,0,-0.4,0.8,7.6294e-10,-2.824e-11,2.9900000000000004e-12,-7.3496e-10,4.2000000000000003e-13,8.5,0
0.08,0.76,0,-0.4,0.8,7.556e-10,-2.63e-11,-9.5e-13,-7.287500000000001e-10,1.0000000000000002e-14,8.5,0
0.1,0.76,0,-0.4,0.8,7.4482e-10,-1.535e-11,5.500000000000001e-13,-7.211800000000001e-10,1.5000000000000004e-13,8.5,0
0.12,0.76,0,-0.4,0.8,7.4064e-10,-1.7050000000000002e-11,3.3400000000000007e-12,-7.185000000000001e-10,-4e-13,8.5,0
0.14,0.76,0,-0.4,0.8,7.4919e-10,-7.84e-12,-9.280000000000001e-12,-7.1264e-10,-4.3000000000000004e-13,8.5,0
0.16,0.76,0,-0.4,0.8,8.164500000000001e-10,-1.3080000000000002e-11,-8.109e-11,-7.0747e-10,4.0000000000000006e-14,8.5,0
0.18,0.76,0,-0.4,0.8,1.2155e-09,-8.85e-12,-4.738500000000001e-10,-7.066900000000001e-10,5.4e-13,8.5,0
0.2,0.76,0,-0.4,0.8,3.0973e-09,-1.655e-11,-2.4492e-09,-7.0531e-10,-2.7e-13,8.5,0
0.22,0.76,0,-0.4,0.8,1.2663199999999998e-08,-6.840000000000001e-12,-1.1867e-08,-7.013e-10,1.1000000000000001e-13,8.5,0
0.24,0.76,0,-0.4,0.8,5.6267799999999994e-08,-8.25e-12,-5.59794e-08,-7.043300000000001e-10,-4.2000000000000003e-13,8.5,0
0.26,0.76,0,-0.4,0.8,2.563e-07,-1.951e-11,-2.5658e-07,-6.928900000000001e-10,3.900000000000001e-13,8.5,0
0.28,0.76,0,-0.4,0.8,1.02806e-06,-7.080000000000001e-12,-1.08194e-06,-6.9109e-10,-1.36e-12,8.5,0
0.3,0.76,0,-0.4,0.8,3.4929000000000005e-06,-3.96e-12,-3.4772000000000004e-06,-6.853e-10,-1.2000000000000001e-12,8.5,0
0.32,0.76,0,-0.4,0.8,9.8555e-06,1.14e-12,-9.9708e-06,-6.8751e-10,-3.4e-13,8.5,0
0.34,0.76,0,-0.4,0.8,2.5378e-05,-9.4e-13,-2.5104e-05,-6.8159e-10,1.4e-13,8.5,0
0.36,0.76,0,-0.4,0.8,5.855200000000001e-05,3.1900000000000003e-12,-5.8922e-05,-6.6866e-10,8.000000000000001e-14,8.5,0
0.38,0.76,0,-0.4,0.8,0.00037244,-3.4620000000000006e-11,-0.0003752,-1.6447e-09,-6.8e-13,8.5,0
0.4,0.76,0,-0.4,0.8,0.00045784,-2.894e-11,-0.00045618,-2.0664e-09,-1.8200000000000003e-12,8.5,0
0.42,0.76,0,-0.4,0.8,0.00056804,-2.788e-11,-0.0005675,-2.9229e-09,-7.200000000000002e-13,8.5,0
0.44,0.76,0,-0.4,0.8,0.00069078,1.092e-11,-0.00069016,-6.594e-10,-1.08e-12,8.5,0
0.46,0.76,0,-0.4,0.8,0.0011294,-2.558e-11,-0.00113008,-2.8259e-09,2e-13,8.5,0
0.48,0.76,0,-0.4,0.8,0.0014382,-1.779e-11,-0.0014352,-7.1032e-09,1.21e-12,8.5,0
0.5,0.76,0,-0.4,0.8,0.002905,-6.520000000000001e-12,-0.0029154,-1.2142e-09,-2.44e-12,8.5,0
0.52,0.76,0,-0.4,0.8,0.003397,3.056e-11,-0.0033914,-1.5314e-09,-4.47e-12,8.5,0
0.54,0.76,0,-0.4,0.8,0.003855,3.31e-11,-0.003828,-1.9199e-09,3.600000000000001e-13,8.5,0
0.56,0.76,0,-0.4,0.8,0.004297,3.335e-11,-0.0042864,-2.5441e-09,4.23e-12,8.5,0
0.58,0.76,0,-0.4,0.8,0.0047604,5.3230000000000006e-11,-0.0047912,-3.6276e-09,5.570000000000001e-12,8.5,0
0.6,0.76,0,-0.4,0.8,0.0052896,8.553e-11,-0.0052958,-5.4247e-09,-7e-14,8.5,0
0.62,0.76,0,-0.4,0.8,0.0058258,1.334e-10,-0.0058314,-8.4346e-09,-2.7000000000000002e-12,8.5,0
0.64,0.76,0,-0.4,0.8,0.0064264,1.6311000000000002e-10,-0.0064254,-1.2855399999999998e-08,9.8e-13,8.5,0
0.66,0.76,0,-0.4,0.8,0.0070678,1.965e-10,-0.007069,-1.90614e-08,8.7e-13,8.5,0
0.68,0.76,0,-0.4,0.8,0.0077786,2.4996000000000003e-10,-0.0077592,-2.7267199999999996e-08,-1.4300000000000002e-12,8.5,0
0.7,0.76,0,-0.4,0.8,0.0085774,2.9571e-10,-0.0085134,-3.71014e-08,6.5300000000000015e-12,8.5,0
0.72,0.76,0,-0.4,0.8,0.0093422,3.3189000000000003e-10,-0.0094142,-4.6302999999999994e-08,9.500000000000001e-12,8.5,0
0.74,0.76,0,-0.4,0.8,0.0102106,3.7268000000000005e-10,-0.0102976,-5.5151599999999995e-08,2.1500000000000003e-12,8.5,0
0.76,0.76,0,-0.4,0.8,0.011249,4.3012e-10,-0.0112018,-6.31068e-08,-7.780000000000001e-12,8.5,0
0.78,0.76,0,-0.4,0.8,0.01222,4.810100000000001e-10,-0.012326,-6.4481e-08,5.85e-12,8.5,0
0.8,0.76,0,-0.4,0.8,0.013418,5.404800000000001e-10,-0.013404,-6.587599999999999e-08,3.5400000000000007e-12,8.5,0
0.0,0.78,0,-0.4,0.8,8.3403e-10,-5.608e-11,4.860000000000001e-12,-7.8627e-10,2.2000000000000002e-13,8.5,0
0.02,0.78,0,-0.4,0.8,8.164e-10,-4.5220000000000006e-11,4.99e-12,-7.8015e-10,-1.6000000000000005e-13,8.5,0
0.04,0.78,0,-0.4,0.8,8.0996e-10,-4.3610000000000005e-11,4.47e-12,-7.7215e-10,2.300000000000001e-13,8.5,0
0.06,0.78,0,-0.4,0.8,8.0696e-10,-4.2e-11,6.850000000000001e-12,-7.710800000000001e-10,1.5000000000000004e-13,8.5,0
0.08,0.78,0,-0.4,0.8,7.9689e-10,-4.701e-11,-7.5e-13,-7.6628e-10,6.3e-13,8.5,0
0.1,0.78,0,-0.4,0.8,7.8726e-10,-4.224e-11,-4.43e-12,-7.6128e-10,1.14e-12,8.5,0
0.12,0.78,0,-0.4,0.8,7.8552e-10,-4.3280000000000005e-11,-1.1860000000000002e-11,-7.5603e-10,6.500000000000002e-13,8.5,0
0.14,0.78,0,-0.4,0.8,7.948000000000001e-10,-2.843e-11,-2.595e-11,-7.5132e-10,-8.000000000000001e-14,8.5,0
0.16,0.78,0,-0.4,0.8,8.7685e-10,-2.533e-11,-1.1831e-10,-7.4846e-10,-9e-14,8.5,0
0.18,0.78,0,-0.4,0.8,1.3154e-09,-2.036e-11,-5.4614e-10,-7.4404e-10,1.8000000000000004e-13,8.5,0
0.2,0.78,0,-0.4,0.8,3.4721e-09,-2.4120000000000003e-11,-2.7707e-09,-7.4367e-10,-4.3000000000000004e-13,8.5,0
0.22,0.78,0,-0.4,0.8,1.44642e-08,-4.050000000000001e-12,-1.3384e-08,-7.4138e-10,0.0,8.5,0
0.24,0.78,0,-0.4,0.8,6.27886e-08,-2.6470000000000003e-11,-6.22376e-08,-7.3504e-10,2.5e-13,8.5,0
0.26,0.78,0,-0.4,0.8,2.8326e-07,-2.6760000000000003e-11,-2.8404e-07,-7.2498e-10,1.23e-12,8.5,0
0.28,0.78,0,-0.4,0.8,1.13746e-06,-1.9e-11,-1.13628e-06,-7.191400000000001e-10,1.04e-12,8.5,0
0.3,0.78,0,-0.4,0.8,3.780500000000001e-06,6.570000000000001e-12,-3.750400000000001e-06,-7.2465e-10,-5e-13,8.5,0
0.32,0.78,0,-0.4,0.8,1.06892e-05,2.24e-12,-1.0834700000000001e-05,-7.1897e-10,-3.1000000000000004e-13,8.5,0
0.34,0.78,0,-0.4,0.8,2.7302e-05,-4.810000000000001e-12,-2.6994e-05,-7.129800000000001e-10,-3.800000000000001e-13,8.5,0
0.36,0.78,0,-0.4,0.8,6.253e-05,8.32e-12,-6.2384e-05,-7.0537e-10,-3.3e-13,8.5,0
